t Welch log Wilcoxan nb nb.x2 nb.perm qp combo mu_0 effect n theta
0.677772517778104 0.677929627188175 0.385585466023383 0.389526793136722 0.723795734147994 0.724635336412302 0.641 0.679454424757907 1 4 1 10 0.5
0.795540372461292 0.795551015917484 0.568735419406414 0.450572368441783 0.802162468273643 0.802474063009089 0.76 0.794326399229159 1 4 1 10 0.5
0.0915223978208444 0.098279581199124 0.0382717417917632 0.0376328835201408 0.0362141586286429 0.0462360701372404 0.079 0.0812989133126989 1 4 1 10 0.5
0.0062230714948132 0.0111727584772918 0.000252119696055073 0.000732006313747873 7.62404959870676e-05 0.000825803716695423 0.005 0.00941499523054394 1 4 1 10 0.5
0.311038478833362 0.320171995672421 0.711313910390911 0.907332264832539 0.243728426113271 0.256553804971127 0.364 0.257390533054091 1 4 1 10 0.5
0.707049624103784 0.707517845601749 0.329925612453191 0.264425131325054 0.699753315865945 0.700634937953403 0.693 0.710960477384758 1 4 1 10 0.5
0.87711960558096 0.877321517451321 0.408634485785505 0.29307818736244 0.863004787058604 0.863103519802163 0.849 0.877121474654476 1 4 1 10 0.5
0.808919923309515 0.809850252153499 0.66290482976631 0.727654021889391 0.846015696213748 0.846149532672111 0.823 0.803149806791617 1 4 1 10 0.5
0.296128379459872 0.309098770937915 0.499841764402155 1 0.0748421924579499 0.0976789109879406 0.352 0.222597021793147 1 4 1 10 0.5
0.46495403632226 0.469004442478619 0.71689914549354 0.811609792643575 0.465995752543191 0.471929429224641 0.497 0.434173894229919 1 4 1 10 0.5
0.0612796255121192 0.0759653631837258 0.0419424984488163 0.0797185485882751 0.00293817862430164 0.0082103703451731 0.02 0.0305953792737739 1 4 1 10 0.5
0.322685319711831 0.326792764266777 0.62765039379428 0.812675391396506 0.322130890497433 0.329674050664826 0.36 0.294330919097868 1 4 1 10 0.5
0.726179202743881 0.726261222554898 0.943590336458796 0.969433658987769 0.718123830622419 0.718738492029036 0.755 0.7219092024983 1 4 1 10 0.5
0.26354295345783 0.276543317344886 0.38008249946009 0.635395279077876 0.0669475230516465 0.0839682742513206 0.371 0.193660329875924 1 4 1 10 0.5
0.332936016575681 0.335701939662936 0.390375263324122 0.419070291201492 0.450769449937853 0.458964557173119 0.461 0.315286704687226 1 4 1 10 0.5
0.910199719131806 0.910216791974785 0.952210968333376 0.969362581734566 0.91076502652881 0.910790188013011 0.881 0.908818951771201 1 4 1 10 0.5
0.292731707912796 0.303265388425452 0.756867567729268 0.672670862622407 0.205954086392898 0.219227433926181 0.375 0.234148676388578 1 4 1 10 0.5
0.835090058862132 0.835338487235029 0.914503858003895 0.938070549110364 0.829179669948228 0.829351536164532 0.827 0.831276832819208 1 4 1 10 0.5
0.135810040597847 0.150223788456931 0.165642239013049 0.217079913053294 0.0266751362019749 0.0388116715169176 0.097 0.0825669363579867 1 4 1 10 0.5
0.708287723107042 0.709115057877926 0.323439245011231 0.295188145852771 0.712573800593654 0.713275819259827 0.8 0.711817617020241 1 4 1 10 0.5
0.739488170946458 0.74063340260927 0.971712102714581 0.968725068257246 0.71467404449474 0.715663547621128 0.796 0.728630022101443 1 4 1 10 0.5
0.346433130384694 0.351252147230797 0.571985357797649 0.673386632418037 0.288403678653086 0.298313251360171 0.428 0.314578464406281 1 4 1 10 0.5
0.480261554480382 0.482148868975783 0.657694051966364 0.585638888864081 0.51924336979045 0.52306355096639 0.506 0.462192571964963 1 4 1 10 0.5
0.575536774749751 0.57769917980572 0.921802925268224 0.755023611631489 0.565081336984791 0.567872882433407 0.602 0.556213645027358 1 4 1 10 0.5
0.0668402905815822 0.080826479623752 0.0648505801346606 0.075456829577249 0.0204573302867667 0.040755261759155 0.075 0.0425292631712396 1 4 1 10 0.5
0.384894286130737 0.385171568217984 0.342891476023345 0.373884414122389 0.488667616176587 0.494548897918893 0.426 0.38555083505035 1 4 1 10 0.5
0.198288331238531 0.212758918452058 0.224005173378606 0.328361239405105 0.0559567077617831 0.0780236447963024 0.157 0.135357296460803 1 4 1 10 0.5
0.605454976940005 0.605469258489076 0.413155440489929 0.411062424277751 0.625692289296734 0.627532514503839 0.637 0.607001847099162 1 4 1 10 0.5
0.13701944234096 0.143226030609924 0.219247752887175 0.356826818439493 0.106208824053352 0.125183155877502 0.119 0.123808328818237 1 4 1 10 0.5
0.738587702818282 0.738803349319393 0.616035643877107 0.673505472157737 0.722875060264004 0.723529600634438 0.74 0.733339517804007 1 4 1 10 0.5
0.154576185850017 0.166977255534937 0.244235533658797 0.295188145852771 0.0752273824633248 0.0919190212254446 0.163 0.104661075713983 1 4 1 10 0.5
0.0502965549184063 0.0621285064815164 0.103710903752701 0.209795416524285 0.0152238508411577 0.0253634170547876 0.044 0.025263572492496 1 4 1 10 0.5
0.42432853252884 0.431450917322783 0.514062910508684 0.608811911366557 0.245184091696874 0.260093834374189 0.606 0.374902116164369 1 4 1 10 0.5
0.7707327729476 0.770933889414985 0.900068840550258 0.969480769915053 0.801144661046248 0.801393869904269 0.758 0.76609791295096 1 4 1 10 0.5
0.572804382866822 0.575167189906587 0.803692267922667 0.937598854497689 0.555176927568733 0.558301956184315 0.686 0.552154404060149 1 4 1 10 0.5
0.91482662131535 0.915034162680204 0.817742034392517 0.723112281165683 0.90865382727577 0.908683273044885 0.893 0.912960345254046 1 4 1 10 0.5
0.0538010028181204 0.0585321753506787 0.0235668586865786 0.027905534269433 0.0331388816246832 0.0490442696148457 0.066 0.0560795344042661 1 4 1 10 0.5
0.351413523714627 0.358823898406295 0.849689801706226 0.878968151170695 0.33447205973858 0.342388534762452 0.357 0.307401520241752 1 4 1 10 0.5
0.342669689056952 0.342672880631902 0.224283527452173 0.23722381776271 0.361602172155798 0.368245727007585 0.335 0.345239103169539 1 4 1 10 0.5
0.404336388860842 0.406116279967364 0.433966243439489 0.620935826327262 0.427894711600334 0.433065941671239 0.915 0.386115758946734 1 4 1 10 0.5
1 1 0.493183069942804 0.387994221634588 1 0.999999835255552 1 0.999999987347128 1 4 1 10 0.5
0.20464537296941 0.217243208029999 0.268454925696555 0.358499330935617 0.0643369625360971 0.0806395150561335 0.194 0.146545948245969 1 4 1 10 0.5
0.0348863490720528 0.0349056525842722 0.0301826645594036 0.0554959271700189 0.0521868416471553 0.0703718833812924 0.029 0.0548968911050559 1 4 1 10 0.5
0.0753275276317245 0.0889013203609891 0.275092295576766 0.525381301365622 0.0524544727526867 0.0733271786506598 0.093 0.0386331205968253 1 4 1 10 0.5
0.929170237364423 0.929431171379368 0.283867972686373 0.141278643003685 0.922408357424479 0.922431356139489 0.893 0.929073486383235 1 4 1 10 0.5
0.423222615745752 0.430273490158589 0.949188346480887 0.783822931970408 0.356999105546229 0.365716015458018 0.492 0.375184244250408 1 4 1 10 0.5
1 1 0.620466898796415 0.64397335625452 1 1 0.996 1 1 4 1 10 0.5
0.671878265998867 0.674347804263657 0.93904811289577 0.898114930003606 0.669262691206174 0.671594896679043 0.857 0.650572655699207 1 4 1 10 0.5
0.539828611172959 0.544068498927903 0.976028984210742 0.755023611631489 0.452922492938748 0.457648963332528 0.726 0.507635537867802 1 4 1 10 0.5
0.536020837384746 0.537554215859764 0.609246193156821 0.690450909629055 0.565757054368148 0.569079726658295 0.628 0.520278679707609 1 4 1 10 0.5
0.883546544033235 0.883591103170214 0.730506082377452 0.672431226479028 0.883003526311247 0.883055477794741 0.875 0.882529145765832 1 4 1 10 0.5
0.704025563077428 0.704101772542004 0.65454501057389 0.66486006390134 0.765587651980029 0.766094044986512 0.699 0.703393136920407 1 4 1 10 0.5
0.889954484777865 0.88997687371466 0.79711328040881 0.835235586382958 0.906267217848528 0.906298871356023 0.995 0.88877998270372 1 4 1 10 0.5
0.813480324850478 0.813548337922594 0.69089241320232 0.780331794417327 0.826793393919259 0.826948659872438 0.911 0.812300759958801 1 4 1 10 0.5
0.48122911243441 0.485175791488366 0.907647659092049 0.938265982096932 0.495777926868818 0.499952748289335 0.486 0.45229040786219 1 4 1 10 0.5
0.0791232192284146 0.0913338243404603 0.0345235786503067 0.0283746105547516 0.0175623842141905 0.0333513562540508 0.074 0.0616054092038156 1 4 1 10 0.5
0.971390027622642 0.971391897708682 0.792657252997541 0.616745723745341 0.971963171959186 0.971963794716308 0.952 0.97100200488205 1 4 1 10 0.5
0.228528167844202 0.230499432687812 0.165829602363628 0.136572809086338 0.235815138034969 0.251989069388607 0.231 0.237517533438745 1 4 1 10 0.5
0.368219049415628 0.374955684831543 0.976160673628203 0.873487002950796 0.389545991790156 0.397822714097564 0.353 0.324979798466086 1 4 1 10 0.5
0.0295632945613558 0.0343658307100446 0.00732649154563605 0.0106548967607332 0.0125752858493208 0.0248772398605856 0.024 0.0347530190414655 1 4 1 10 0.5
0.940235014840834 0.940312386410038 0.851839186385214 0.846170496223458 0.946240556531851 0.946245533917223 0.912 0.939241517837467 1 4 1 10 0.5
0.754795385158396 0.754852919247263 0.497316260203556 0.423317648808439 0.744723750923235 0.745127819947888 0.803 0.753321278163424 1 4 1 10 0.5
0.361241585737684 0.366274605951375 0.45727993365101 0.592069375219473 0.290710406531748 0.299566203085385 0.379 0.327330744074736 1 4 1 10 0.5
0.181030258524583 0.189429429455593 0.359875528738408 0.358499330935617 0.161706190957543 0.175766163690503 0.182 0.141463612832868 1 4 1 10 0.5
0.617579970610147 0.620999234124459 0.803710576782468 0.610841327213566 0.577307997373857 0.580177047610701 0.757 0.591775918674943 1 4 1 10 0.5
0.763695373010747 0.764742418889945 0.255890784727095 0.236325328103997 0.746713938975863 0.747194422505341 0.869 0.767219734544603 1 4 1 10 0.5
0.177434925704329 0.1821828483713 0.229758680447193 0.233976311726442 0.143972935923727 0.156264300893748 0.198 0.149415816160302 1 4 1 10 0.5
0.529788592631832 0.533123435783367 0.886729364742191 0.817535948890445 0.520501277264476 0.523874824210255 0.569 0.50418114578598 1 4 1 10 0.5
0.253056621899764 0.254541282920898 0.394187086093328 0.564233976474721 0.23188586196754 0.243879979835674 0.268 0.249960940366276 1 4 1 10 0.5
0.784950828284334 0.785525511664429 0.52931842629196 0.424907533581602 0.778446641558009 0.778726333744039 0.804 0.785397765472288 1 4 1 10 0.5
0.539344362942145 0.540755737012548 0.374573238860657 0.272095182736126 0.51815423144617 0.522009822218126 0.603 0.524899760527319 1 4 1 10 0.5
0.195255852750986 0.198609616622437 0.166662410567772 0.176987640506597 0.208814356022512 0.226148633928447 0.214 0.191996206745595 1 4 1 10 0.5
0.24095879903873 0.246724564423181 0.1332893408193 0.0567973083476338 0.257303199362465 0.279505030525471 0.247 0.235026832986024 1 4 1 10 0.5
0.605149195238379 0.606885122444029 0.846397421420073 1 0.581442335825987 0.582617262234418 0.581 0.590134135544503 1 4 1 10 0.5
0.302045407649283 0.307545494448915 0.455841411613124 0.510332173593361 0.30305288838126 0.314112165159865 0.318 0.268644170808601 1 4 1 10 0.5
0.709671735934894 0.710812656780778 0.847735252109498 0.905018942588907 0.715383325237315 0.716332079808222 0.794 0.698519020327272 1 4 1 10 0.5
0.918298156259832 0.918771028361458 0.418564859982292 0.336394335036738 0.907043627535947 0.907069243898917 0.94 0.916220472008659 1 4 1 10 0.5
0.555706744650817 0.556487917172141 0.856261984472042 1 0.578470482687302 0.581100184087216 0.574 0.545282575569117 1 4 1 10 0.5
0.408753705362768 0.40876478757718 0.339109565581395 0.375545047154295 0.441446322642873 0.446175210617461 0.483 0.408039112934346 1 4 1 10 0.5
0.017587318203297 0.0271869737302635 0.0350216556908154 0.120387647108269 0.00234455190937736 0.00700451037284571 0.012 0.00585977838470043 1 4 1 10 0.5
0.105320947653631 0.118526238297292 0.244430074358986 0.233553714289716 0.0875583931087792 0.111267961240558 0.118 0.0631740475785263 1 4 1 10 0.5
0.810327692628186 0.811081768238645 0.615810178955178 0.489014648029249 0.794797247047612 0.795083495942985 0.835 0.804138476009541 1 4 1 10 0.5
0.81300327715254 0.813049664518442 0.947202677213562 1 0.853341264152136 0.853442293779665 0.192 0.809988891893797 1 4 1 10 0.5
0.178139785196204 0.189707491468982 0.315208988627406 0.43388208785636 0.120371213369365 0.141478719255916 0.124 0.1316691084908 1 4 1 10 0.5
0.502933455724561 0.503824632245928 0.0617555416278251 0.0421317523375174 0.513880939537036 0.518558768824434 0.536 0.528249448577372 1 4 1 10 0.5
0.126387002851068 0.134174368834898 0.298688346439505 0.419070291201492 0.179705828138871 0.201657677382433 0.126 0.104881693464852 1 4 1 10 0.5
0.0826149179911217 0.0857050358642466 0.0437731722834473 0.0334611085501197 0.0451167026533079 0.0593915403835335 0.091 0.0923616616139545 1 4 1 10 0.5
0.404860110726797 0.407956389563701 0.30739462177691 0.332985211071812 0.349855471167772 0.359279486070791 0.455 0.383795480506092 1 4 1 10 0.5
0.287892372156078 0.288115016097639 0.268123113095661 0.332794350256829 0.360332336784976 0.368721781149743 0.324 0.290378900503061 1 4 1 10 0.5
0.223456154018969 0.236913179516431 0.394978278668477 0.612697865392235 0.0766105300685223 0.0968059069167101 0.311 0.159636773039706 1 4 1 10 0.5
0.690430709034659 0.691060358617824 0.731457952863412 0.759186814429302 0.682073080992359 0.682960067834721 0.71 0.681945218728496 1 4 1 10 0.5
0.941585982075908 0.941775616456404 0.643787112744596 0.53664700476769 0.934302812377911 0.934311821279994 0.97 0.940405345012865 1 4 1 10 0.5
0.786476365232864 0.787266129147354 0.486374236306395 0.356826818439493 0.785741000539467 0.786055684157817 0.82 0.788546466255889 1 4 1 10 0.5
0.503515921784877 0.50355562084708 0.381139528444976 0.4794644305118 0.553853656550598 0.556837024164123 0.486 0.505295390079736 1 4 1 10 0.5
0.245799832405512 0.250229417551616 0.189475034353863 0.210715206596491 0.249666333592055 0.264356251776675 0.258 0.225884242781825 1 4 1 10 0.5
0.915047514658445 0.91512857808985 0.722416204480155 0.875628535214677 0.937364415139997 0.937374604683149 0.943 0.913579688528755 1 4 1 10 0.5
0.138903139016824 0.1413705011896 0.130955986673921 0.162458826445841 0.131772764057209 0.148972859854435 0.127 0.142303313785854 1 4 1 10 0.5
0.541043530262767 0.54134833449745 0.707121901365011 0.758643955611244 0.519279690688602 0.522153367347128 0.556 0.534463185867063 1 4 1 10 0.5
0.669245324206998 0.669277754721761 0.665038166104321 0.641093160427911 0.701631991800217 0.702430027864773 0.687 0.665134793655369 1 4 1 10 0.5
0.131483470494964 0.145065409288104 0.202980607307731 0.241023439848286 0.0638120553101239 0.0849725438138433 0.1 0.0850067809677908 1 4 1 10 0.5
0.730979800367926 0.731128479998142 0.536078584983765 0.49181760496387 0.767002728078588 0.767547499009271 0.781 0.731831712876531 1 4 1 10 0.5
0.498917400501605 0.502865391355463 0.888435370161066 0.787881023254919 0.533772814003472 0.537164070855125 0.496 0.470412553271217 1 4 1 10 0.5
0.456278244410759 0.457829201727796 0.193830785333621 0.233976311726442 0.509631258936165 0.513337888361908 0.47 0.472011729138929 1 4 1 10 0.5
0.0471529032009858 0.054111377307622 0.0461393413671148 0.0465621296352743 0.0129856466506588 0.0198830667310183 0.035 0.0280959001860562 1 4 1 10 0.5
0.153650913781997 0.159887506579381 0.272851973936185 0.299919084443429 0.143265173967935 0.157763416126152 0.121 0.122977284375148 1 4 1 10 0.5
0.548194127624407 0.548210532446947 0.46053425557162 0.431195026869499 0.604430669687181 0.607709236914009 0.541 0.552708410205416 1 4 1 10 0.5
0.338511425519714 0.344783712128084 0.239396585780156 0.158990998855331 0.299901090498617 0.31872812081704 0.417 0.311407428808694 1 4 1 10 0.5
0.936179126686145 0.936182867931581 0.586770177599265 0.591066266531256 0.943826921146901 0.943833108090276 0.956 0.93535498951927 1 4 1 10 0.5
0.530054540839326 0.53113359812001 0.779321205516923 1 0.542347447037896 0.546000218567115 0.556 0.518301004870513 1 4 1 10 0.5
0.41045395906676 0.411272343635065 0.0877612671782322 0.0877357144856672 0.486414067910038 0.492184201750582 0.435 0.436989909718327 1 4 1 10 0.5
1 1 0.853037690437223 0.847477732834951 1 0.999999904884748 0.996 0.999999999919229 1 4 1 10 0.5
0.350879336338285 0.355240509525717 0.530410145147678 0.537603236348886 0.342311220385047 0.351378605191506 0.377 0.322012033729284 1 4 1 10 0.5
0.450116138042612 0.451781299008161 0.485909153600206 0.491257660878251 0.49495591845353 0.500062873638528 0.45 0.435040949062774 1 4 1 10 0.5
0.727440921365664 0.72827134030387 0.826679852746375 0.777227508849809 0.77925343016547 0.77978189157335 0.741 0.718512984769128 1 4 1 10 0.5
0.918093503759828 0.918212503336688 0.77360165058009 1 0.920907655433687 0.920933360020439 0.964 0.917653991845873 1 4 1 10 0.5
0.0696055092102418 0.077353516803375 0.035975972180867 0.0458031338811818 0.0280395230796953 0.0395111273388474 0.069 0.0498993539338028 1 4 1 10 0.5
0.0293636629643593 0.0406859649844237 0.00937298971969769 0.0161000767341373 0.000734346033251074 0.00282445868276085 0.006 0.0124263525292013 1 4 1 10 0.5
0.628518564543965 0.630910919717027 0.765840328986535 0.674451549998452 0.619990235239968 0.62166900236498 0.636 0.610308294352869 1 4 1 10 0.5
0.236954818008697 0.239389773355867 0.295370365469631 0.321051020707309 0.299557808899654 0.312572184533922 0.266 0.229367259511328 1 4 1 10 0.5
0.198728643402679 0.201390820366315 0.248929187989908 0.233067838854678 0.271341305712463 0.283783796179949 0.825 0.186018988982844 1 4 1 10 0.5
0.668594812174788 0.670078544557403 0.839506104980494 0.83956956888465 0.713448384031266 0.714581185468651 0.65 0.654774137888284 1 4 1 10 0.5
0.260568480343927 0.270800882272436 0.20724521529384 0.332220834059159 0.107278953114946 0.118681340188148 0.336 0.205744351755633 1 4 1 10 0.5
0.759270367996036 0.759576040827635 0.934950322342603 1 0.768456139720767 0.768827020411155 0.745 0.753842716324147 1 4 1 10 0.5
0.221487263887299 0.229859822458414 0.238974780797242 0.270342532618124 0.130977693732985 0.149379094808556 0.235 0.190579176460591 1 4 1 10 0.5
0.642491968386372 0.642505198993223 0.647118753030034 0.846828297814623 0.636954045460542 0.638331257828791 0.644 0.642578959944875 1 4 1 10 0.5
0.14488839611189 0.156370079671591 0.205673436023164 0.294805818121717 0.101274979694817 0.120211485431705 0.149 0.100833804392331 1 4 1 10 0.5
0.43173442362526 0.43496968806224 0.728726265712135 0.685944211538739 0.531221200699796 0.536106781083719 0.46 0.406233755329707 1 4 1 10 0.5
0.838107313074371 0.838185507772201 0.840683440722125 0.835970180948495 0.861366819828968 0.861497607654896 0.795 0.835261238095646 1 4 1 10 0.5
0.381443974863766 0.383682805354751 0.672265405421328 0.781043548979316 0.476194224137667 0.482250645863249 0.374 0.363218325862433 1 4 1 10 0.5
0.35329897817853 0.359431329980726 0.780308501946609 0.908620656539046 0.309128151126293 0.317755804075936 0.401 0.314028885794819 1 4 1 10 0.5
0.633816527023961 0.638323594638338 0.627261994780494 0.366791491284915 0.53604796611598 0.539861883317118 0.961 0.600924879266911 1 4 1 10 0.5
0.665887075722415 0.667096824654266 0.889617872817622 1 0.739904309879149 0.740681084708608 0.671 0.654024637033101 1 4 1 10 0.5
0.46322666663245 0.463372765450596 0.462801097688888 0.387223728172747 0.513257467051021 0.516793358619335 0.524 0.458334985233919 1 4 1 10 0.5
0.0815739438310839 0.0911227971383841 0.0726100583710744 0.0756608444228989 0.0333012974770007 0.0465133758695402 0.073 0.0562835070131707 1 4 1 10 0.5
0.039568799717412 0.0452562545918553 0.065449712320851 0.0780735174651038 0.0212387505818169 0.0307661439893241 0.05 0.0236729816710331 1 4 1 10 0.5
0.508844885056899 0.508985839691432 0.177491386772272 0.141302019672436 0.563060066106543 0.56595840640114 0.524 0.515809367038021 1 4 1 10 0.5
0.902088465842078 0.902229574596335 0.765237919699192 0.937472922362475 0.900479881685523 0.900520166492727 0.968 0.901625375774431 1 4 1 10 0.5
0.211543947328161 0.224715409742284 0.309859346548305 0.336770068992292 0.0651011925100125 0.0823760427601381 0.174 0.148816024688205 1 4 1 10 0.5
0.268150841952168 0.268620593378722 0.0524904854612461 0.0781884658770716 0.308679618152257 0.318070112316376 0.279 0.290116026408601 1 4 1 10 0.5
0.64074365399049 0.641531041712277 0.861251438070778 0.87855379312625 0.655377383093941 0.656728869149418 0.341 0.630393356722649 1 4 1 10 0.5
0.365760360237517 0.369750461236861 0.564623231164815 0.643843936171264 0.320754645869523 0.330314989586751 0.36 0.33916436779875 1 4 1 10 0.5
0.272472116525709 0.278160224258243 0.603875593979941 0.566339305666252 0.240444908199874 0.252051912045247 0.288 0.238731357193221 1 4 1 10 0.5
0.63453554143954 0.636020841252009 0.778509602743634 0.908864993303576 0.620599013595255 0.622194882912391 0.701 0.620778668109743 1 4 1 10 0.5
0.536094501290608 0.536205881716218 0.395508705825481 0.598799491669698 0.582298570567167 0.586017137701364 0.522 0.551056101008144 1 4 1 10 0.5
0.890326243955943 0.890864939183475 0.178430992801361 0.0891557007365073 0.891149873991704 0.891192244399188 0.86 0.890343526760102 1 4 1 10 0.5
0.284913011173643 0.295838532093294 0.209754691243172 0.273450455610064 0.133422570433028 0.153143020487225 0.362 0.224725371529019 1 4 1 10 0.5
0.273724672148962 0.280408378912745 0.686411386512215 0.753780154077705 0.321867407014686 0.332430523594063 0.307 0.235016092351095 1 4 1 10 0.5
0.396755358913065 0.398675994155805 0.553356335267164 0.58322433119939 0.398348465201292 0.404819933039487 0.414 0.380271863074532 1 4 1 10 0.5
0.844692032123987 0.844923194156507 0.667313123094693 0.667274253980136 0.869259345076055 0.869353981622116 0.846 0.841270388727612 1 4 1 10 0.5
0.169217761686156 0.174947726922375 0.107742018288749 0.0763555825861529 0.143268959412693 0.162421234328639 0.174 0.157999567496342 1 4 1 10 0.5
0.527606859744357 0.531683574984749 0.898525807363474 0.938841363429047 0.501338542220691 0.505406509861247 0.642 0.497779460817096 1 4 1 10 0.5
0.922928836768087 0.923148600527277 0.548004431385936 0.330348182751307 0.931682580159991 0.931697837419929 0.901 0.921255716063544 1 4 1 10 0.5
0.314267828265862 0.316652845664132 0.240790428983105 0.129758349601626 0.324909374055709 0.335419182408993 0.347 0.303116586910414 1 4 1 10 0.5
0.927315782134788 0.927317113348092 0.960685038335751 0.878368262953807 0.930228393177747 0.930239068429661 0.898 0.926294403600296 1 4 1 10 0.5
0.158907259937221 0.16651038620517 0.444839876496096 0.490193235776497 0.143650328786765 0.157284101893445 0.158 0.123904380481976 1 4 1 10 0.5
0.320802659490871 0.321225088293005 0.187009413701352 0.17444840701581 0.317847160630029 0.327478046451199 0.348 0.323242550154699 1 4 1 10 0.5
0.0900511055577683 0.10168673470179 0.146568697452343 0.219589966258896 0.049295091468057 0.0668516976299367 0.108 0.0559545204358713 1 4 1 10 0.5
0.978187074609977 0.978203627743986 0.927818997436305 0.938770319552703 0.977187298290891 0.977187695020622 0.959 0.977859864801883 1 4 1 10 0.5
1 1 0.707233297786878 0.611701491044841 1 1 0.995 0.999999999999999 1 4 1 10 0.5
0.0236418831470969 0.0327928014912078 0.0513380103170039 0.115330958609028 0.00751888911574492 0.0164648871218384 0.032 0.0113075279954348 1 4 1 10 0.5
0.352065940256403 0.355066266478171 0.205347221695451 0.208837679249529 0.260315059897136 0.270448856086976 0.46 0.330717334686719 1 4 1 10 0.5
0.29645462362718 0.302743132097109 0.499158340671359 0.617157283687669 0.261135179387479 0.272546944136814 0.339 0.258951344465102 1 4 1 10 0.5
0.658579265959291 0.659353366918356 0.581619452041957 0.503169604822151 0.623310381800298 0.625350517309581 0.667 0.64889470340717 1 4 1 10 0.5
0.499274423980737 0.500141233378142 0.154168939170266 0.114897981489807 0.457804672842297 0.461993309670958 0.519 0.516264386195221 1 4 1 10 0.5
0.635139634672705 0.635163418072071 0.344219855515616 0.276904059215697 0.634287509155298 0.635855328826788 0.634 0.636321731121628 1 4 1 10 0.5
0.65888587838691 0.659260844015741 0.797492281701211 0.906667291185336 0.712036164892735 0.712985078507625 0.69 0.651543814455959 1 4 1 10 0.5
0.749185736333184 0.749452210855784 0.896245472456753 0.698686135072125 0.797130838964037 0.79742409937954 0.743 0.743835275795596 1 4 1 10 0.5
0.156021348620421 0.168905632401861 0.210823862770815 0.319859146287109 0.0513217118141457 0.0644537752706124 0.218 0.103045637584525 1 4 1 10 0.5
0.189803876534667 0.197227745872333 0.467364905691821 0.589620383716879 0.162682061514646 0.174685147674685 0.211 0.152281141762508 1 4 1 10 0.5
0.595734007142731 0.598697047331693 0.856159388137693 0.673505472157737 0.590902647856019 0.593024313508902 0.597 0.573793861652172 1 4 1 10 0.5
0.775156394216259 0.775157427383356 0.615972483306804 0.731487095879577 0.788912553562268 0.789176278679563 0.784 0.772578920640305 1 4 1 10 0.5
0.481192335700908 0.481662805207201 0.417003773324737 0.443454957958005 0.48686826615635 0.490844621538103 0.506 0.473458110991928 1 4 1 10 0.5
0.923295874662912 0.923374547803768 0.599113389386411 0.703214964754643 0.920577281833276 0.920590327829594 0.946 0.922503015911389 1 4 1 10 0.5
0.400260761211644 0.400687341858875 0.346187742999791 0.404349675401536 0.0410336639786723 0.0384918849370178 0.432 0.394566847903481 1 4 1 10 0.5
0.0327083084497633 0.0428251140474738 0.108374398902269 0.123730905965647 0.0118174539082226 0.0213767813232405 0.045 0.0121221248438977 1 4 1 10 0.5
0.839622048495499 0.841073270624748 0.347196156921744 0.32023168371833 0.824059414582211 0.824214727604337 0.902 0.833628870908924 1 4 1 10 0.5
0.576942373953784 0.578260842531896 0.190058071354893 0.143180744755162 0.562207954285396 0.564862132025165 0.591 0.592627174659969 1 4 1 10 0.5
0.969745550260441 0.969759096502025 0.766043327261198 0.690573344512953 0.96959765380917 0.969598891175123 0.944 0.969370994284571 1 4 1 10 0.5
0.872008281699229 0.87201822115344 0.903184021116461 0.936961460166173 0.871369200294711 0.871410685446555 0.873 0.870133599733643 1 4 1 10 0.5
0.117732012008094 0.129491758032557 0.169795666327083 0.238119556739929 0.0527103492981544 0.0673674758365235 0.116 0.0745503029698151 1 4 1 10 0.5
0.203118776976904 0.215378659344287 0.321730243388454 0.507035109494145 0.134097223142681 0.158487974467396 0.253 0.153662236159877 1 4 1 10 0.5
0.202659409236494 0.210340732707129 0.424982053467025 0.671588342767062 0.137405511853192 0.150083884347449 0.202 0.164739131348001 1 4 1 10 0.5
0.0337551111317714 0.0403234413771015 0.0522217799042534 0.0634734845158064 0.0121257952089093 0.0190456163751155 0.034 0.0204612686696358 1 4 1 10 0.5
0.448931454476685 0.44901769560009 0.369742026851491 0.444848257513588 0.426912351087276 0.432882427610285 0.491 0.45729284615889 1 4 1 10 0.5
0.0462452122884306 0.0586447547963439 0.0604122265415113 0.0669176307878103 0.00523251932350405 0.0120605811929359 0.022 0.0188253758553659 1 4 1 10 0.5
0.412643411832473 0.419687826744196 0.913207771289544 0.508485957843038 0.306457198160246 0.315561898057711 0.434 0.36471271767544 1 4 1 10 0.5
0.680040186305674 0.680909954636369 0.812321794067808 0.842232584252158 0.673549574601366 0.674917111008223 0.702 0.66966106942223 1 4 1 10 0.5
0.967175640253947 0.967280421526687 0.650723246130987 0.620536310244058 0.963299189216161 0.963300238222768 0.955 0.96664471181086 1 4 1 10 0.5
0.600475751924875 0.600699007642847 0.618630472726807 0.661337322059417 0.633770740915511 0.63545796213255 0.584 0.594671563392337 1 4 1 10 0.5
0.694708886474346 0.69497742890843 0.473796155793793 0.317423516685761 0.724409128650065 0.725097644155351 0.721 0.69608325040525 1 4 1 10 0.5
0.339634072034886 0.344001015701883 0.396939402071678 0.368146457898191 0.330268720036894 0.341988883108867 0.308 0.314970582544163 1 4 1 10 0.5
0.709787819302214 0.711432460243927 0.978411888856412 0.875429251101371 0.656908717964981 0.658003304410186 0.72 0.696455586758299 1 4 1 10 0.5
0.59230525393367 0.592462638372125 0.422286636623418 0.462752197340524 0.60074749638831 0.602396996526301 0.6 0.593076874408152 1 4 1 10 0.5
